Dominio,Status,Bloqueado,IPs_Resueltas
canales.online,NOERROR,No,"200.35.79.41, 72.52.178.23, 200.35.79.41, 200.35.79.41"
www.rojadirectaenvivo.club,NOERROR,No,"200.35.79.41, 198.185.159.145, 198.49.23.144, 198.185.159.144, 198.49.23.145, 200.35.79.41, 200.35.79.41"
www.rojadirectaenvivo.fr,NOERROR,No,"200.35.79.41, 198.185.159.144, 198.49.23.145, 198.185.159.145, 198.49.23.144, 200.35.79.41, 200.35.79.41"
www.rojadirectaenvivo.club,NOERROR,No,"200.35.79.41, 198.185.159.144, 198.49.23.145, 198.185.159.145, 198.49.23.144, 200.35.79.41, 200.35.79.41"
www.vertvcable.com,NOERROR,No,"200.35.79.41, 104.21.96.1, 104.21.112.1, 104.21.32.1, 104.21.64.1, 104.21.48.1, 104.21.80.1, 104.21.16.1, 200.35.79.41, 200.35.79.41"
cablegratis.online,NOERROR,No,"200.35.79.41, 72.52.178.23, 200.35.79.41, 200.35.79.41"
playtvmax.com,NOERROR,No,"200.35.79.41, 13.248.169.48, 76.223.54.146, 200.35.79.41, 200.35.79.41"
moontools.me,NOERROR,No,"200.35.79.41, 172.67.73.87, 104.26.0.15, 104.26.1.15, 200.35.79.41, 200.35.79.41"
mylatinotvmoon.com,NOERROR,No,"200.35.79.41, 104.26.2.138, 104.26.3.138, 172.67.69.152, 200.35.79.41, 200.35.79.41"
megatelevisionhd.live,NOERROR,No,"200.35.79.41, 103.224.182.253, 200.35.79.41, 200.35.79.41"
www.listasiptvactualizadas.com,NOERROR,No,"200.35.79.41, 104.21.34.152, 172.67.162.22, 200.35.79.41, 200.35.79.41"
librefutboltv.com,NOERROR,No,"200.35.79.41, 72.52.178.23, 200.35.79.41, 200.35.79.41"
futbol-libre.tv,NOERROR,No,"200.35.79.41, 72.52.178.23, 200.35.79.41, 200.35.79.41"
vertvenvivo.net,NOERROR,No,"200.35.79.41, 52.33.207.7, 44.230.85.241, 200.35.79.41, 200.35.79.41"
megatelevisiontv.live,NOERROR,No,"200.35.79.41, 69.16.230.42, 200.35.79.41, 200.35.79.41"
rojadirectaenvivo.fr,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
sfndeportes.com,NOERROR,No,"200.35.79.41, 44.205.92.141, 3.213.155.139, 200.35.79.41, 200.35.79.41"
futbollibretv.com,NOERROR,No,"200.35.79.41, 52.223.13.41, 200.35.79.41, 200.35.79.41"
digitaltv.cloud,NOERROR,No,"200.35.79.41, 186.148.224.69, 200.35.79.41, 200.35.79.41"
www.registrosdelautomotor.com,NOERROR,No,"200.35.79.41, 172.67.186.186, 104.21.43.226, 200.35.79.41, 200.35.79.41"
futbollibre.net,NOERROR,No,"200.35.79.41, 95.215.19.22, 200.35.79.41, 200.35.79.41"
www.formularioceta.com,NOERROR,No,"200.35.79.41, 185.107.56.58, 200.35.79.41, 200.35.79.41"
rojadirectatv.de,NOERROR,No,"200.35.79.41, 172.67.182.25, 104.21.51.156, 200.35.79.41, 200.35.79.41"
pelotalibre.com,NOERROR,No,"200.35.79.41, 172.67.186.43, 104.21.19.125, 200.35.79.41, 200.35.79.41"
futbollibre.futbol,NOERROR,No,"200.35.79.41, 172.67.150.171, 104.21.80.144, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
infraccion.com.ar,UNKNOWN,No,200.35.79.41
televisionlibre.futbol,NOERROR,No,"200.35.79.41, 52.223.13.41, 200.35.79.41, 200.35.79.41"
dreamvegas.com,NOERROR,No,"200.35.79.41, 65.9.86.82, 65.9.86.33, 65.9.86.115, 65.9.86.30, 200.35.79.41, 200.35.79.41"
cuevana3.mov,NOERROR,No,"200.35.79.41, 72.52.178.23, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
futbolfullenvivo.nl,UNKNOWN,No,200.35.79.41
teleriumtv.me,NOERROR,No,"200.35.79.41, 207.244.65.58, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
futbollibretv.net,UNKNOWN,No,200.35.79.41
futboltv-envivo.com,NOERROR,No,"200.35.79.41, 52.223.39.56, 200.35.79.41, 200.35.79.41"
ver-television.online,NOERROR,No,"200.35.79.41, 37.48.65.143, 200.35.79.41, 200.35.79.41"
magistvapp.app,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
televisionlibre.net,NOERROR,No,"200.35.79.41, 95.215.19.22, 200.35.79.41, 200.35.79.41"
supertelevisionhd.net,NOERROR,No,"200.35.79.41, 104.21.112.1, 104.21.48.1, 104.21.64.1, 104.21.96.1, 104.21.32.1, 104.21.80.1, 104.21.16.1, 200.35.79.41, 200.35.79.41"
sintelevisionhd.com,NOERROR,No,"200.35.79.41, 72.52.178.23, 200.35.79.41, 200.35.79.41"
rojadirectatv.tv,NOERROR,No,"200.35.79.41, 52.223.39.56, 200.35.79.41, 200.35.79.41, 200.35.79.41"
futbollibre.run,NOERROR,No,"200.35.79.41, 172.67.183.25, 104.21.18.180, 200.35.79.41, 200.35.79.41"
photocall.tv,NOERROR,No,"200.35.79.41, 172.67.132.90, 104.21.4.185, 200.35.79.41, 200.35.79.41"
futbollibre.wtf,NOERROR,No,"200.35.79.41, 199.115.116.216, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
futboltv.online,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
telefullenvivo.com,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
extremotvplay.com,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
cablegratistv.online,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
lateleenvivo.club,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
lacasadeltikitakatv.net,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
chiringuitotv.online,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
telebunker.com,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
tvconexion.com,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
televisiongratisenvivo.com,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
futboltvenvivo.com,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
futbolparatodos.net,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
rojadirectatv.pro,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
supertelevisionhd.com,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
ustvgo.tv,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
pirlotvonline.org,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
pirlotvonline.info,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
xtremostereo.net,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.planetahotels.com,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
pirlotv.uk,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.atrapalo.com.ar,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
pirlotv.futbol,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
omegapro.com.ar,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.y2mate.com,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
negociosyemprendimiento.net/omega,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.josemariasanjuan.com,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.instagram.com/omegaprobuenosaires/?hl=es,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
josemariasanjuan.com.ar,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.facebook.com/OmegaProArgentinaOficial,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.coinbet24.com,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.youtube.com/channel/UCQtJjyJxjIdyj9ThHwyyDw/featured,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
t.me/officialomegapro,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.facebook.com/OmegaProArgentina100635538116847/?ref=page_internal,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
dqhpsh.agcontroll.com/SSIT/Mobile,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.instagram.com/omegapro.official,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
plangobierno.org,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.facebook.com/OmegaProOfficial,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
planprocreauto.org,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.omegaproinvestments.com,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
plan0km.org,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.facebook.com/bingo.korn7,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.99app.com.ar,UNKNOWN,No,"200.35.79.41, 200.35.79.41"
99taxi.com.ar,UNKNOWN,No,200.35.79.41
www.betowi.com,NOERROR,No,"200.35.79.41, 104.21.3.191, 172.67.131.29, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
99top.com.ar,UNKNOWN,No,200.35.79.41
www.lumibet.com,NOERROR,No,"200.35.79.41, 104.21.92.29, 172.67.185.89, 200.35.79.41, 200.35.79.41"
www.gamblecity.com,NOERROR,No,"200.35.79.41, 185.162.228.2, 200.35.79.41, 200.35.79.41"
www.ganotodo.com,NOERROR,No,"200.35.79.41, 82.180.169.122, 200.35.79.41, 200.35.79.41"
www.timberazo.com,NOERROR,No,"200.35.79.41, 172.64.148.168, 104.18.39.88, 200.35.79.41, 200.35.79.41"
www.lvbet.com,NOERROR,No,"200.35.79.41, 34.54.59.169, 200.35.79.41, 200.35.79.41"
www.netbet.com,NOERROR,No,"200.35.79.41, 104.19.223.199, 104.16.96.170, 200.35.79.41, 200.35.79.41"
www.betsonic.com,NOERROR,No,"200.35.79.41, 15.197.225.128, 3.33.251.168, 200.35.79.41, 200.35.79.41"
www.bimports.com,NOERROR,No,"200.35.79.41, 164.90.244.158, 159.89.244.183, 200.35.79.41, 200.35.79.41"
www.marathonbet.com,NOERROR,No,"200.35.79.41, 104.17.119.85, 104.17.120.85, 200.35.79.41, 200.35.79.41"
www.unibet.co.uk,NOERROR,No,"200.35.79.41, 85.184.96.0, 200.35.79.41, 200.35.79.41"
www.interwetten.com,NOERROR,No,"200.35.79.41, 172.64.149.195, 104.18.38.61, 200.35.79.41, 200.35.79.41"
www.vierklee.com,NOERROR,No,"200.35.79.41, 185.119.117.21, 200.35.79.41, 200.35.79.41"
www.planet7casino.com,NOERROR,No,"200.35.79.41, 159.203.57.71, 200.35.79.41, 200.35.79.41"
www.novibet.com,NOERROR,No,"200.35.79.41, 104.18.40.72, 172.64.147.184, 200.35.79.41, 200.35.79.41"
www.comeon.com,NOERROR,No,"200.35.79.41, 104.18.39.172, 172.64.148.84, 200.35.79.41, 200.35.79.41"
www.bumbet.com,NOERROR,No,"200.35.79.41, 138.113.159.20, 200.35.79.41, 200.35.79.41"
www.betpop.eu,NOERROR,No,"200.35.79.41, 172.66.42.241, 172.66.41.15, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.paddipower.com,UNKNOWN,No,200.35.79.41
www.betamerica.com,NOERROR,No,"200.35.79.41, 18.239.18.115, 18.239.18.78, 18.239.18.91, 18.239.18.124, 200.35.79.41, 200.35.79.41"
www.volltreffer.com,NOERROR,No,"200.35.79.41, 91.118.111.111, 200.35.79.41, 200.35.79.41"
www.parasino.com,NOERROR,No,"200.35.79.41, 195.181.163.203, 200.35.79.41, 200.35.79.41"
cdn1.efbet.com,NOERROR,No,"200.35.79.41, 172.65.253.179, 200.35.79.41, 200.35.79.41"
www.cuevana3.io,NOERROR,No,"200.35.79.41, 69.16.230.42, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.cuevana.pro,NOERROR,No,"200.35.79.41, 104.21.67.71, 172.67.217.129, 200.35.79.41, 200.35.79.41"
www.planetofbets.com,NOERROR,No,"200.35.79.41, 104.21.27.78, 172.67.141.211, 200.35.79.41, 200.35.79.41"
www.skyvegas.com,NOERROR,No,"200.35.79.41, 23.202.64.25, 200.35.79.41, 200.35.79.41"
www.mozartbet.com,NOERROR,No,"200.35.79.41, 82.192.82.226, 200.35.79.41, 200.35.79.41"
www.tigergaming.com,NOERROR,No,"200.35.79.41, 104.18.40.229, 172.64.147.27, 200.35.79.41, 200.35.79.41"
www.fantasticbet.com,NOERROR,No,"200.35.79.41, 185.162.228.2, 200.35.79.41, 200.35.79.41"
procreauto.org,UNKNOWN,No,200.35.79.41
www.colbet.com,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
www.gohorsebetting.com,NOERROR,No,"200.35.79.41, 185.155.102.88, 200.35.79.41, 200.35.79.41"
m.skybet.com,NOERROR,No,"200.35.79.41, 23.61.53.102, 200.35.79.41, 200.35.79.41"
www.superbook.ag,NOERROR,No,"200.35.79.41, 208.87.35.126, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.winwardcasino.ag,UNKNOWN,No,200.35.79.41
www.winadaycasino.eu,NOERROR,No,"200.35.79.41, 107.154.133.172, 200.35.79.41, 200.35.79.41"
www.justbet.cx,NOERROR,No,"200.35.79.41, 104.21.96.1, 104.21.112.1, 104.21.48.1, 104.21.64.1, 104.21.16.1, 104.21.32.1, 104.21.80.1, 200.35.79.41, 200.35.79.41"
www.slotsheaven.com,NOERROR,No,"200.35.79.41, 199.232.179.52, 200.35.79.41, 200.35.79.41"
www.888sport.com,NOERROR,No,"200.35.79.41, 108.156.60.125, 108.156.60.73, 108.156.60.99, 108.156.60.23, 200.35.79.41, 200.35.79.41"
www.casinoestrella.com,NOERROR,No,"200.35.79.41, 89.116.250.217, 89.116.250.39, 200.35.79.41, 200.35.79.41"
moneyreels.com,NOERROR,No,"200.35.79.41, 104.21.35.86, 172.67.216.56, 200.35.79.41, 200.35.79.41"
www.luckland.com,NOERROR,No,"200.35.79.41, 23.223.194.136, 23.223.194.140, 200.35.79.41, 200.35.79.41"
www.entradafan.com.ar,NOERROR,No,"200.35.79.41, 172.66.40.63, 172.66.43.193, 200.35.79.41, 200.35.79.41"
www.777.com,NOERROR,No,"200.35.79.41, 65.9.86.9, 65.9.86.44, 65.9.86.4, 65.9.86.83, 200.35.79.41, 200.35.79.41"
www.cuevana2.io,NOERROR,No,"200.35.79.41, 91.195.240.19, 200.35.79.41, 200.35.79.41"
www.jumbabet.com,NOERROR,No,"200.35.79.41, 104.19.229.100, 104.19.230.100, 200.35.79.41, 200.35.79.41"
www.cuevana3.co,NOERROR,No,"200.35.79.41, 75.126.100.14, 200.35.79.41, 200.35.79.41"
www.dublinbet.com,NOERROR,No,"200.35.79.41, 89.116.250.35, 89.116.250.221, 200.35.79.41, 200.35.79.41"
www.casinobigapple.com,NOERROR,No,"200.35.79.41, 185.27.56.67, 200.35.79.41, 200.35.79.41"
www.piggspeak.com,NOERROR,No,"200.35.79.41, 104.16.95.185, 104.16.144.207, 200.35.79.41, 200.35.79.41"
www.betser.com,NOERROR,No,"200.35.79.41, 172.67.206.240, 104.21.58.196, 200.35.79.41, 200.35.79.41"
www.vbet.com,NOERROR,No,"200.35.79.41, 185.162.228.2, 200.35.79.41, 200.35.79.41"
www.lowvig.ag,NOERROR,No,"200.35.79.41, 172.64.152.187, 104.18.35.69, 200.35.79.41, 200.35.79.41"
www.betsonn.com,NOERROR,No,"200.35.79.41, 3.19.116.195, 3.18.7.81, 200.35.79.41, 200.35.79.41"
www.betbright.com,NOERROR,No,"200.35.79.41, 65.9.86.86, 65.9.86.16, 65.9.86.88, 65.9.86.55, 200.35.79.41, 200.35.79.41"
www.18bet.com,NOERROR,No,"200.35.79.41, 93.152.234.15, 93.152.234.14, 93.152.234.13, 200.35.79.41, 200.35.79.41"
www.betphoenix.ag,NOERROR,No,"200.35.79.41, 104.18.23.132, 104.18.22.132, 200.35.79.41, 200.35.79.41"
www.leonbets.com,NOERROR,No,"200.35.79.41, 128.65.211.115, 200.35.79.41, 200.35.79.41"
www.DAFABET.com,NOERROR,No,"200.35.79.41, 138.113.159.20, 200.35.79.41, 200.35.79.41"
www.hippodromeonline.com,NOERROR,No,"200.35.79.41, 172.64.147.43, 104.18.40.213, 200.35.79.41, 200.35.79.41"
www.21bet.com,NOERROR,No,"200.35.79.41, 104.18.29.50, 104.18.28.50, 200.35.79.41, 200.35.79.41"
www.alljackpotcasino.com,NOERROR,No,"200.35.79.41, 3.140.13.188, 18.119.154.66, 200.35.79.41, 200.35.79.41"
www.PARIMATCH.com,NOERROR,No,"200.35.79.41, 104.18.12.153, 104.18.13.153, 200.35.79.41, 200.35.79.41"
www.FAVBET.com,NOERROR,No,"200.35.79.41, 193.148.14.2, 193.148.14.1, 200.35.79.41, 200.35.79.41"
www.WILLIAMHILL.com,NOERROR,No,"200.35.79.41, 18.239.94.80, 18.239.94.52, 18.239.94.6, 18.239.94.34, 200.35.79.41, 200.35.79.41"
www.PINNACLE.com,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
www.BET365.COM,NXDOMAIN,Sí,"200.35.79.41, 200.35.79.41, 200.35.79.41"
www.tipbet.com,NOERROR,No,"200.35.79.41, 104.21.49.75, 172.67.160.168, 200.35.79.41, 200.35.79.41"
www.cuevana.io,NOERROR,No,"200.35.79.41, 34.235.250.63, 200.35.79.41, 200.35.79.41"
www.cuevana.tv,NOERROR,No,"200.35.79.41, 69.16.230.165, 200.35.79.41, 200.35.79.41"
www.cuevana.com.ar,NOERROR,No,"200.35.79.41, 64.190.63.222, 200.35.79.41, 200.35.79.41"
www.cuevana2.tv,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
www.cuevana3.com.ar,NOERROR,No,"200.35.79.41, 64.190.63.222, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.quinielahoy.com,UNKNOWN,No,200.35.79.41
www.despuntandolasuerte.com,NOERROR,No,"200.35.79.41, 131.255.6.61, 200.35.79.41, 200.35.79.41"
www.betwinner.com,NOERROR,No,"200.35.79.41, 213.183.38.31, 200.35.79.41, 200.35.79.41"
www.betworld.com,NOERROR,No,"200.35.79.41, 149.7.192.200, 80.92.65.215, 200.35.79.41, 200.35.79.41"
www.olaslots.com,NOERROR,No,"200.35.79.41, 76.223.54.146, 13.248.169.48, 200.35.79.41, 200.35.79.41"
www.hiperbet138.com,NOERROR,No,"200.35.79.41, 104.21.64.1, 104.21.96.1, 104.21.32.1, 104.21.16.1, 104.21.112.1, 104.21.80.1, 104.21.48.1, 200.35.79.41, 200.35.79.41"
uniquecasino.com,NOERROR,No,"200.35.79.41, 172.67.39.163, 104.22.31.116, 104.22.30.116, 200.35.79.41, 200.35.79.41"
gtcasino.com/enwelcome.unibet.com/bres.winspark.com,NOERROR,No,"200.35.79.41, 147.78.140.59, 200.35.79.41, 200.35.79.41"
bwin.es,NOERROR,No,"200.35.79.41, 195.72.135.91, 195.72.134.91, 200.35.79.41, 200.35.79.41"
downloads.gratorama.com,NOERROR,No,"200.35.79.41, 147.78.140.55, 200.35.79.41, 200.35.79.41"
storageimg.org,NOERROR,No,"200.35.79.41, 188.165.30.12, 200.35.79.41, 200.35.79.41"
ss.888casino.com,NXDOMAIN,Sí,"200.35.79.41, 200.35.79.41, 200.35.79.41"
es.zodiaccasino.com,NOERROR,No,"200.35.79.41, 66.212.229.242, 200.35.79.41, 200.35.79.41"
888sport.escasino.betsson.com,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
interwetten.es,NOERROR,No,"200.35.79.41, 172.64.150.17, 104.18.37.239, 200.35.79.41, 200.35.79.41"
casinoextra100.com,NOERROR,No,"200.35.79.41, 104.21.43.250, 172.67.191.191, 200.35.79.41, 200.35.79.41"
wanabet.es,NOERROR,No,"200.35.79.41, 13.248.169.48, 76.223.54.146, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
promo.magicread.com,UNKNOWN,No,200.35.79.41
superiorcasino.com,NOERROR,No,"200.35.79.41, 172.67.217.252, 104.21.43.33, 200.35.79.41, 200.35.79.41"
goldenpark.es,NOERROR,No,"200.35.79.41, 188.210.217.150, 200.35.79.41, 200.35.79.41"
mansioncasino.com,NOERROR,No,"200.35.79.41, 151.101.3.52, 151.101.195.52, 151.101.131.52, 151.101.67.52, 200.35.79.41, 200.35.79.41"
888poker.es,NOERROR,No,"200.35.79.41, 3.162.185.96, 3.162.185.43, 3.162.185.101, 3.162.185.124, 200.35.79.41, 200.35.79.41"
tigergaming.com,NOERROR,No,"200.35.79.41, 104.18.40.229, 172.64.147.27, 200.35.79.41, 200.35.79.41"
partypoker.es,NOERROR,No,"200.35.79.41, 195.72.135.91, 195.72.134.91, 200.35.79.41, 200.35.79.41, 200.35.79.41"
es.888.com/blackjackm.apuestas.codere.es,NXDOMAIN,Sí,"200.35.79.41, 200.35.79.41, 200.35.79.41"
vivelasuerte.es,NOERROR,No,"200.35.79.41, 217.76.132.180, 200.35.79.41, 200.35.79.41"
paston.es,NOERROR,No,"200.35.79.41, 104.26.14.70, 172.67.68.41, 104.26.15.70, 200.35.79.41, 200.35.79.41"
betway.lat,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
apuesta24.com,NOERROR,No,"200.35.79.41, 172.67.159.3, 104.21.58.104, 200.35.79.41, 200.35.79.41"
betstars.com,NOERROR,No,"200.35.79.41, 34.252.172.244, 54.72.136.184, 200.35.79.41, 200.35.79.41"
titanbet.es,NOERROR,No,"200.35.79.41, 208.80.122.88, 208.80.123.171, 208.80.122.230, 208.80.123.71, 200.35.79.41, 200.35.79.41"
sportium.es,NOERROR,No,"200.35.79.41, 13.80.14.143, 200.35.79.41, 200.35.79.41"
casino.com,NOERROR,No,"200.35.79.41, 151.101.131.52, 151.101.3.52, 151.101.195.52, 151.101.67.52, 200.35.79.41, 200.35.79.41"
machancecasino.com,NOERROR,No,"200.35.79.41, 172.67.68.89, 104.26.10.186, 104.26.11.186, 200.35.79.41, 200.35.79.41"
casasdeapuestas.com,NOERROR,No,"200.35.79.41, 104.26.7.5, 104.26.6.5, 172.67.72.163, 200.35.79.41, 200.35.79.41"
luckynuggetcasino.com,NOERROR,No,"200.35.79.41, 104.17.207.69, 104.17.208.69, 200.35.79.41, 200.35.79.41"
webapuestas.com,NOERROR,No,"200.35.79.41, 185.125.78.54, 200.35.79.41, 200.35.79.41"
casinoepoca.com.ar,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
spinpalace.com/español/ar,NXDOMAIN,Sí,"200.35.79.41, 200.35.79.41, 200.35.79.41"
apuestas-deportivas.es,NOERROR,No,"200.35.79.41, 104.21.112.1, 104.21.32.1, 104.21.16.1, 104.21.48.1, 104.21.64.1, 104.21.96.1, 104.21.80.1, 200.35.79.41, 200.35.79.41"
es.casino.guru,NOERROR,No,"200.35.79.41, 13.42.153.241, 18.130.102.87, 35.178.17.96, 200.35.79.41, 200.35.79.41"
chipanalyst.com,NOERROR,No,"200.35.79.41, 76.223.54.146, 13.248.169.48, 200.35.79.41, 200.35.79.41"
apuestasdeportivas24.com,NOERROR,No,"200.35.79.41, 172.64.148.200, 104.18.39.56, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
pokerstar.com,UNKNOWN,No,200.35.79.41
apuestasdeportivas.com,NOERROR,No,"200.35.79.41, 172.64.148.59, 104.18.39.197, 200.35.79.41, 200.35.79.41"
www.coral.co.uk,NOERROR,No,"200.35.79.41, 104.18.141.32, 104.18.140.32, 200.35.79.41, 200.35.79.41"
es.888poker.comwww.888casino.com,NXDOMAIN,Sí,"200.35.79.41, 200.35.79.41, 200.35.79.41"
casinoonline.com,NOERROR,No,"200.35.79.41, 104.17.48.135, 104.16.15.245, 200.35.79.41, 200.35.79.41"
ecasino.com,NOERROR,No,"200.35.79.41, 205.196.210.31, 200.35.79.41, 200.35.79.41"
www.wildtornado.com,NOERROR,No,"200.35.79.41, 5.10.244.181, 200.35.79.41, 200.35.79.41"
www.palaceofchance.com,NOERROR,No,"200.35.79.41, 152.42.144.147, 200.35.79.41, 200.35.79.41"
www.osiriscasino.com,NOERROR,No,"200.35.79.41, 164.90.204.25, 200.35.79.41, 200.35.79.41"
www.parley.com.ve,NOERROR,No,"200.35.79.41, 104.21.48.1, 104.21.80.1, 104.21.112.1, 104.21.16.1, 104.21.64.1, 104.21.96.1, 104.21.32.1, 200.35.79.41, 200.35.79.41"
www.looselines.ag,NOERROR,No,"200.35.79.41, 104.17.178.103, 104.17.177.103, 200.35.79.41, 200.35.79.41"
www.etopaz.az,NOERROR,No,"200.35.79.41, 104.16.159.5, 104.16.160.5, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.bombaybets.eu,UNKNOWN,No,200.35.79.41
www.betvoyager.com,NOERROR,No,"200.35.79.41, 185.66.141.195, 200.35.79.41, 200.35.79.41"
www.nordicbet.com,NOERROR,No,"200.35.79.41, 18.239.36.29, 18.239.36.57, 18.239.36.99, 18.239.36.40, 200.35.79.41, 200.35.79.41"
www.pokermatch.com,NOERROR,No,"200.35.79.41, 104.26.3.74, 172.67.70.20, 104.26.2.74, 200.35.79.41, 200.35.79.41"
www.7spins.com,NOERROR,No,"200.35.79.41, 127.0.0.1, 200.35.79.41, 200.35.79.41"
www.casino1club.com,NOERROR,No,"200.35.79.41, 164.90.204.25, 200.35.79.41, 200.35.79.41"
www.mexicocasino.com,NOERROR,No,"200.35.79.41, 192.64.151.235, 200.35.79.41, 200.35.79.41"
www.cashpotcasino.com,NOERROR,No,"200.35.79.41, 104.21.80.185, 172.67.153.30, 200.35.79.41, 200.35.79.41"
www.betmclean.com,NOERROR,No,"200.35.79.41, 15.197.225.128, 3.33.251.168, 200.35.79.41, 200.35.79.41"
www.cashpoint.com,NOERROR,No,"200.35.79.41, 104.18.16.74, 104.18.17.74, 200.35.79.41, 200.35.79.41"
www.bet-52.com,NOERROR,No,"200.35.79.41, 13.248.169.48, 76.223.54.146, 200.35.79.41, 200.35.79.41"
